Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
63  (k),31/10/2020,1st,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
64  (k),03/11/2020,2nd,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bowl,,,,,,0,
65  (k),05/11/2020,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
66  (k),10/11/2020,1st,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
67  (k),13/04/2021,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,did not bowl,,,,,,0,
68  (k),17/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,,,0,
69  (k),20/04/2021,2nd,Delhi Capitals,MA Chidambaram Stadium,did not bowl,,,,,,0,
70  (k),23/04/2021,2nd,Punjab Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
71  (k),29/04/2021,1st,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
72  (k),01/05/2021,1st,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
73  (k),19/09/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
74  (k),23/09/2021,2nd,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
75  (k),26/09/2021,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
76  (k),28/09/2021,1st,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
77  (k),02/10/2021,2nd,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
78  (k),28/03/2022,2nd,Gujarat Titans,Wankhede Stadium,did not bowl,,,,,,0,
79  (k),31/03/2022,1st,Chennai Super Kings,Brabourne Stadium,did not bowl,,,,,,0,
80  (k),04/04/2022,2nd,Sunrisers Hyderabad,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
81  (k),07/04/2022,1st,Delhi Capitals,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
82  (k),10/04/2022,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,,0,
83  (k),16/04/2022,2nd,Mumbai Indians,Brabourne Stadium,did not bowl,,,,,,0,
84  (k),19/04/2022,1st,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
85  (k),24/04/2022,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
86  (k),29/04/2022,2nd,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
87  (k),01/05/2022,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,,0,
88  (k),07/05/2022,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
89  (k),10/05/2022,1st,Gujarat Titans,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
90  (k),15/05/2022,1st,Rajasthan Royals,Brabourne Stadium,did not bowl,,,,,,0,
91  (k),18/05/2022,2nd,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
92  (k),25/05/2022,1st,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,,0,
93  (k),07/05/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
94  (k),13/05/2023,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
95  (k),16/05/2023,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
96  (k),20/05/2023,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
97,24/03/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
98  (k),30/03/2024,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
99,02/04/2024,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
100,07/04/2024,2nd,Gujarat Titans,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
101,12/04/2024,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
102,14/04/2024,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
103,19/04/2024,1st,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
104,23/04/2024,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
105,27/04/2024,2nd,Rajasthan Royals,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
106,08/05/2024,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
107  (k),14/05/2024,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
108  (k),22/03/2025,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,,0,
109  (k),26/03/2025,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,,,0,
110  (k),31/03/2025,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
111  (k),03/04/2025,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,,0,
112  (k),08/04/2025,1st,Lucknow Super Giants,Eden Gardens,did not bowl,,,,,,0,
113  (k),11/04/2025,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
114  (k),15/04/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,,0,
