Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
183,27/05/2022,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,R M Patidar (c J C Buttler),4.0,1/31,,24.73,6.96,157,28.68
184,29/05/2022,2nd,Gujarat Titans,Narendra Modi Stadium,,3.0,0/32,,24.84,6.98,157,28.88
185,02/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,G D Phillips (c K M Asif),4.0,1/27,,24.84,6.97,158,28.87
186,05/04/2023,1st,Punjab Kings,Barsapara Cricket Stadium,Sikandar Raza (b),4.0,1/25,,24.83,6.97,159,28.84
187,08/04/2023,2nd,Delhi Capitals,Barsapara Cricket Stadium,R R Rossouw (c Y B K Jaiswal),4.0,2/25,,24.67,6.97,160,28.64
,,,,,R Powell (c S O Hetmeyer),,,,,,161,
188,12/04/2023,2nd,Chennai Super Kings,MA Chidambaram Stadium,A M Rahane (lbw),4.0,2/25,,24.52,6.96,162,28.44
,,,,,S Dube (lbw),,,,,,163,
189,16/04/2023,1st,Gujarat Titans,Narendra Modi Stadium,,4.0,0/37,,24.66,6.97,163,28.67
190,19/04/2023,1st,Lucknow Super Giants,Sawai Mansingh Stadium,D J Hooda (c S O Hetmeyer),4.0,2/23,,24.51,6.97,164,28.46
,,,,,K R Mayers (b),,,,,,165,
191,23/04/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,G J Maxwell (c J O Holder),4.0,1/36,,24.51,6.98,166,28.51
192,27/04/2023,2nd,Chennai Super Kings,Sawai Mansingh Stadium,A M Rahane (c J C Buttler),4.0,2/35,,24.36,6.99,167,28.38
,,,,,A T Rayudu (c J O Holder),,,,,,168,
193,30/04/2023,2nd,Mumbai Indians,Wankhede Stadium,Ishan Kishan (c T A Boult),4.0,2/27,,24.21,6.99,169,28.20
,,,,,C Green (c T A Boult),,,,,,170,
194,05/05/2023,2nd,Gujarat Titans,Sawai Mansingh Stadium,,1.0,0/8,,24.25,6.99,170,28.25
195,07/05/2023,2nd,Sunrisers Hyderabad,Sawai Mansingh Stadium,Abhishek Sharma (c Y S Chahal),4.0,1/35,,24.25,7.00,171,28.29
196,11/05/2023,1st,Kolkata Knight Riders,Eden Gardens,,4.0,0/32,,24.39,7.01,171,28.47
197,14/05/2023,1st,Royal Challengers Bengaluru,Sawai Mansingh Stadium,,4.0,0/33,,24.53,7.01,171,28.67
198,24/03/2024,2nd,Lucknow Super Giants,Sawai Mansingh Stadium,M P Stoinis (c D C Jurel),4.0,1/35,,24.52,7.02,172,28.70
199,28/03/2024,2nd,Delhi Capitals,Sawai Mansingh Stadium,,3.0,0/30,,24.63,7.04,172,28.88
200,01/04/2024,1st,Mumbai Indians,Wankhede Stadium,,4.0,0/27,,24.77,7.03,172,29.03
201,06/04/2024,1st,Royal Challengers Bengaluru,Sawai Mansingh Stadium,,4.0,0/28,,24.91,7.03,172,29.20
202,10/04/2024,2nd,Gujarat Titans,Sawai Mansingh Stadium,,4.0,0/40,,25.05,7.05,172,29.43
203,16/04/2024,1st,Kolkata Knight Riders,Eden Gardens,,4.0,0/49,,25.19,7.08,172,29.72
204,22/04/2024,1st,Mumbai Indians,Sawai Mansingh Stadium,,4.0,0/31,,25.33,7.08,172,29.90
205,27/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,D J Hooda (c R Powell),4.0,1/39,,25.32,7.10,173,29.95
206,02/05/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/36,,25.46,7.11,173,30.16
207,07/05/2024,1st,Delhi Capitals,Arun Jaitley Stadium,J Fraser-McGurk (c D Ferreira),4.0,3/24,,25.16,7.10,174,29.78
,,,,,A R Patel (c R Parag),,,,,,175,
,,,,,A Porel (c Sandeep Sharma),,,,,,176,
208,12/05/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,R Ravindra (c & b),4.0,2/35,,25.01,7.11,177,29.64
,,,,,S Dube (c R Parag),,,,,,178,
209,15/05/2024,2nd,Punjab Kings,Barsapara Cricket Stadium,,4.0,0/31,,25.15,7.11,178,29.81
210,19/05/2024,2nd,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bowl,,,,25.15,7.11,178,29.81
211,22/05/2024,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,C Green (c R Powell),4.0,2/19,,25.00,7.10,179,29.59
,,,,,G J Maxwell (c D C Jurel),,,,,,180,
212,24/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,,4.0,0/43,,25.13,7.12,180,29.83
213,23/03/2025,1st,Mumbai Indians,MA Chidambaram Stadium,W G Jacks (c S Dube),4.0,1/31,,25.13,7.12,181,29.83
214,28/03/2025,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,D Padikkal (c R D Gaikwad),2.0,1/22,,25.05,7.13,182,29.79
215,30/03/2025,1st,Rajasthan Royals,Barsapara Cricket Stadium,N Rana (st M S Dhoni),4.0,1/46,,25.05,7.16,183,29.88
216,05/04/2025,1st,Delhi Capitals,MA Chidambaram Stadium,,3.0,0/21,,25.15,7.16,183,29.99
217,08/04/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,N Wadhera (c †M S Dhoni),4.0,2/48,,25.01,7.18,184,29.93
,,,,,G J Maxwell (c & b),,,,,,185,
218,11/04/2025,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,,3.0,0/30,,25.10,7.19,185,30.09
219,20/04/2025,2nd,Mumbai Indians,Wankhede Stadium,,4.0,0/25,,25.23,7.19,185,30.23
