Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
100  (c)(k),28/03/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
101  (c)(k),31/03/2024,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
102  (c)(k),03/04/2024,1st,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
103  (c)(k),07/04/2024,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
104  (c)(k),12/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
105  (c)(k),17/04/2024,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
106  (c)(k),20/04/2024,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
107  (c)(k),24/04/2024,2nd,Gujarat Titans,Arun Jaitley Stadium,did not bowl,,,,,,0,
108  (c)(k),27/04/2024,2nd,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
109  (c)(k),29/04/2024,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
110  (c)(k),07/05/2024,2nd,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
111  (c)(k),14/05/2024,2nd,Lucknow Super Giants,Arun Jaitley Stadium,did not bowl,,,,,,0,
112  (c)(k),24/03/2025,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
113  (c)(k),27/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
114  (c)(k),01/04/2025,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
115  (c)(k),04/04/2025,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
116  (c)(k),08/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
117  (c)(k),12/04/2025,1st,Gujarat Titans,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
118  (c)(k),14/04/2025,2nd,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
119  (c)(k),19/04/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
120  (c)(k),22/04/2025,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
121  (c)(k),27/04/2025,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
122  (c)(k),04/05/2025,1st,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bowl,,,,,,0,
123  (c)(k),19/05/2025,2nd,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
124  (c)(k),22/05/2025,2nd,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
125  (c)(k),27/05/2025,2nd,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
