Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
207,90,07/05/2024,2nd,8,Delhi Capitals,Arun Jaitley Stadium,c S D Hope b Kuldeep Yadav,2,3,66.67,,771,652,13.29,118.25
208,91,12/05/2024,1st,7,Chennai Super Kings,MA Chidambaram Stadium,not out,1*,1,100.00,,772,653,13.31,118.22
209,92,15/05/2024,1st,5,Punjab Kings,Barsapara Cricket Stadium,c Shashank Singh b Arshdeep Singh,28,19,147.37,,800,672,13.56,119.05
210,,19/05/2024,1st,-,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bat,-,-,-,,800,672,13.56,119.05
211,93,22/05/2024,2nd,8,Royal Challengers Bengaluru,Narendra Modi Stadium,not out,0*,0,-,,800,672,13.56,119.05
212,94,24/05/2024,2nd,6,Sunrisers Hyderabad,MA Chidambaram Stadium,c †H Klaasen b Shahbaz Ahmed,0,3,0.00,,800,675,13.33,118.52
213,,23/03/2025,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,800,675,13.33,118.52
214,95,28/03/2025,2nd,8,Royal Challengers Bengaluru,MA Chidambaram Stadium,c P D Salt b L S Livingstone,11,8,137.50,,811,683,13.30,118.74
215,,30/03/2025,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,811,683,13.30,118.74
216,,05/04/2025,2nd,-,Delhi Capitals,MA Chidambaram Stadium,did not bat,-,-,-,,811,683,13.30,118.74
217,,08/04/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,811,683,13.30,118.74
218,96,11/04/2025,1st,6,Kolkata Knight Riders,MA Chidambaram Stadium,c V G Arora b H P Rana,1,7,14.29,,812,690,13.10,117.68
219,,20/04/2025,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,812,690,13.10,117.68
